Time	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
14.9	-0.002276863	92.93819	0.3571454	0	0.00386763	0.03535289	-6.603363E-14	5.563477	-8.457046E-14	15.56301	0	-1.881142E-12	0.001015526	-1.832357E-13	-0.001015526	-1.832357E-13	1.881142E-12	-4.078265E-15	50.01446	-0.01041554	-5.684342E-14	-7.003546E-07	-1.336419E-06	-5.684342E-14	-5.674918E-07	-1.398022E-06	15.41327	1.508811E-06	-5.684342E-11	-6.891786E-05	-0.0001336229	-5.684342E-11	-5.563869E-05	-0.000139675	-5.683216E-11	9.763734	0.9509243	50.01446	14.9	-1	0	1.523844E-12	-1	-1.17369	18.51707	-12.69499	0.5843436	-64.02602	2.517561	-1.523844E-12	-1	-1
15	-0.0001319568	92.55155	0.2597421	-7.275957E-09	0.007256473	0.03554425	5.31173E-13	5.585114	-2.654468E-14	15.5827	0	6.962202E-12	0.004365526	-2.330494E-13	-0.004365526	-2.330494E-13	-6.962202E-12	-6.16705E-16	50.01452	-0.01045875	7.105427E-15	-3.002584E-06	-5.745271E-06	7.105447E-15	-2.429175E-06	-6.010221E-06	15.41131	6.482565E-06	0	1.490116E-05	2.735396E-05	-1.001352E-19	1.216821E-05	2.867435E-05	-9.051411E-14	9.763442	0.9547809	50.01452	15	-1	0	2.640254E-13	-1	-1.173138	18.33788	-12.44566	0.5773851	-62.91028	2.542056	-2.640254E-13	-1	-1
15.1	-0.002293902	92.24798	0.196428	0	0.003695957	0.03531998	-5.021206E-13	5.599426	-2.304691E-14	15.59899	0	-9.511198E-12	0.0007942563	-9.324803E-13	-0.0007942563	-9.324803E-13	9.511198E-12	-1.008002E-15	50.01455	-0.01048736	0	-5.476177E-07	-1.045177E-06	-4.302922E-21	-4.430234E-07	-1.093622E-06	15.41057	1.179949E-06	-2.842171E-11	7.45058E-06	1.271837E-05	-2.842171E-11	6.174057E-06	1.338466E-05	-2.833615E-11	9.763197	0.9572062	50.01455	15.1	-1	0	-5.974405E-13	-1	-1.173263	18.53835	-12.72561	0.5851556	-64.16505	2.514073	5.974405E-13	-1	-1
15.2	-9.727376E-05	92.16586	0.1807408	-7.275957E-09	0.007475586	0.03556015	8.445189E-13	5.603027	1.605042E-13	15.60283	0	7.378684E-12	0.0003333442	1.637736E-12	-0.0003333442	1.637736E-12	-7.378684E-12	2.22559E-15	50.01456	-0.01049449	1.065814E-14	-2.30968E-07	-4.387839E-07	1.065815E-14	-1.870236E-07	-4.592382E-07	15.41034	4.958604E-07	7.105427E-12	7.45058E-06	1.342778E-05	7.105427E-12	6.103955E-06	1.409107E-05	6.961522E-12	9.763137	0.9578181	50.01456	15.2	-1	0	1.615496E-14	-1	-1.17302	18.31495	-12.41552	0.576731	-62.75055	2.545011	-1.615496E-14	-1	-1
15.3	-0.002324161	92.19141	0.1831455	0	0.003511786	0.03531033	-6.035724E-13	5.602203	-1.111455E-13	15.60247	0	-8.0008E-12	-0.0004928279	-9.940649E-14	0.0004928279	-9.940649E-14	8.0008E-12	-3.511972E-15	50.01456	-0.01049286	1.136868E-13	3.390014E-07	6.485352E-07	1.136868E-13	2.740715E-07	6.785313E-07	15.41048	7.317922E-07	5.684342E-11	3.72529E-06	8.807546E-06	5.684342E-11	2.847694E-06	9.129145E-06	5.694626E-11	9.763147	0.957673	50.01456	15.3	-1	0	-3.160054E-13	-1	-1.173685	18.55903	-12.75401	0.5856774	-64.32262	2.511724	3.160054E-13	-1	-1
15.4	-6.371758E-05	92.28536	0.2083964	7.275957E-09	0.007658396	0.03558531	6.481634E-13	5.596771	6.31236E-14	15.59749	0	2.347755E-12	-0.001257535	2.300806E-13	0.001257535	2.300806E-13	-2.347755E-12	-2.83817E-16	50.01455	-0.01048206	5.329071E-15	8.679926E-07	1.654516E-06	5.329061E-15	7.024947E-07	1.731282E-06	15.41096	1.868378E-06	7.993605E-12	-9.313225E-06	-2.024899E-05	7.993605E-12	-7.294003E-06	-2.106075E-05	7.883158E-12	9.763227	0.9567195	50.01455	15.4	-1	0	4.612105E-13	-1	-1.172978	18.29047	-12.38199	0.5759987	-62.57691	2.548409	-4.612105E-13	-1	-1
15.5	-0.002349405	92.23073	0.1965705	-1.375156E-06	0.003330005	0.03528657	-4.538487E-13	5.599426	7.735074E-15	15.59846	0	-8.40707E-12	0.001783159	-1.052686E-12	-0.001783159	-1.052686E-12	8.40707E-12	-4.398397E-15	50.01455	-0.01048732	0	-1.225621E-06	-2.347508E-06	-7.530717E-21	-9.907189E-07	-2.455894E-06	15.41048	2.648195E-06	-5.684342E-11	-5.587935E-06	-1.089938E-05	-5.684342E-11	-4.497786E-06	-1.139261E-05	-5.676608E-11	9.763186	0.9571797	50.01455	15.5	-1	0	3.196757E-13	-1	-1.173514	18.58136	-12.78456	0.5864018	-64.47449	2.508539	-3.196757E-13	-1	-1
15.6	-2.54043E-05	92.12018	0.1674099	0	0.007817377	0.03559889	1.010608E-12	5.605896	5.952322E-14	15.60591	0	3.988295E-12	-7.612689E-05	3.914713E-13	7.612689E-05	3.914713E-13	-3.988295E-12	2.97831E-15	50.01457	-0.01050022	-8.881784E-16	5.587935E-08	1.003791E-07	-8.881794E-16	4.580654E-08	1.053576E-07	15.41016	1.148846E-07	5.773159E-12	1.862645E-05	3.600507E-05	5.773159E-12	1.50202E-05	3.76524E-05	5.600953E-12	9.763098	0.9583305	50.01457	15.6	-1	0	-5.524525E-13	-1	-1.172795	18.27267	-12.35471	0.57544	-62.4388	2.551023	5.524525E-13	-1	-1
15.7	-0.002369652	92.23423	0.1915889	1.375156E-06	0.003163095	0.03527772	9.347954E-14	5.600189	-4.00975E-15	15.60096	0	-2.398217E-12	-0.001423597	-6.688308E-15	0.001423597	-6.688308E-15	2.398217E-12	1.614074E-16	50.01456	-0.01048884	0	9.834766E-07	1.873057E-06	-1.167609E-21	7.959985E-07	1.960091E-06	15.41072	2.115554E-06	-5.684342E-11	1.862645E-06	2.441084E-06	-5.684342E-11	1.615539E-06	2.6112E-06	-5.685934E-11	9.76318	0.9573212	50.01456	15.7	-1	0	4.693919E-13	-1	-1.173799	18.59875	-12.80901	0.5868736	-64.60631	2.506447	-4.693919E-13	-1	-1
15.8	2.173076E-05	92.25278	0.2041273	-7.275957E-09	0.00790971	0.03560356	2.726494E-13	5.598114	1.567669E-13	15.59769	0	2.71161E-12	0.0007727403	1.179635E-12	-0.0007727403	1.179635E-12	-2.71161E-12	-9.800906E-16	50.01455	-0.0104847	-1.065814E-14	-5.364418E-07	-1.016284E-06	-1.065814E-14	-4.347448E-07	-1.063767E-06	15.41068	1.149175E-06	-4.884981E-12	-9.313225E-06	-1.637818E-05	-4.884981E-12	-7.671115E-06	-1.720857E-05	-4.93144E-12	9.763205	0.9569486	50.01455	15.8	-1	0	5.296396E-14	-1	-1.171928	18.25781	-12.32675	0.5750806	-62.28572	2.552971	-5.296396E-14	-1	-1
15.9	-0.002380423	92.17633	0.1794584	0	0.003009192	0.03525541	5.614492E-13	5.603027	8.075168E-14	15.60272	0	5.593541E-12	0.0005276728	5.487443E-13	-0.0005276728	5.487443E-13	-5.593541E-12	-1.164905E-15	50.01456	-0.01049452	0	-3.650784E-07	-6.943665E-07	3.87466E-21	-2.955395E-07	-7.266935E-07	15.41032	7.844916E-07	0	1.117587E-05	1.993248E-05	-1.180129E-19	9.176358E-06	2.092841E-05	-9.567038E-14	9.76314	0.9578244	50.01456	15.9	-1	0	-1.587385E-12	-1	-1.173687	18.61865	-12.83674	0.5875123	-64.745	2.503619	1.587385E-12	-1	-1
16	6.992557E-05	92.23546	0.1941761	1.36788E-06	0.007961306	0.03561467	1.437662E-12	5.60022	1.4019E-13	15.60097	0	9.918155E-12	-0.001408254	5.869816E-14	0.001408254	5.869816E-14	-9.918155E-12	4.388897E-16	50.01456	-0.01048887	1.598721E-14	9.723008E-07	1.852597E-06	1.598719E-14	7.868716E-07	1.938638E-06	15.41071	2.092244E-06	9.325873E-12	9.313225E-06	1.447552E-05	9.325873E-12	7.856159E-06	1.531527E-05	9.080895E-12	9.763186	0.9573385	50.01456	16	-1	0	5.372965E-13	-1	-1.171077	18.24105	-12.29264	0.5746047	-62.10775	2.555582	-5.372965E-13	-1	-1
16.1	-0.002388618	92.26981	0.207562	0	0.00285792	0.03523461	2.10472E-13	5.597015	7.254225E-14	15.59645	0	1.684644E-12	0.001080802	6.220142E-13	-0.001080802	6.220142E-13	-1.684644E-12	7.472579E-16	50.01455	-0.01048255	0	-7.450581E-07	-1.421839E-06	4.014654E-21	-6.028324E-07	-1.487726E-06	15.41073	1.605222E-06	5.684342E-11	-2.048909E-05	-3.217428E-05	5.684342E-11	-1.725342E-05	-3.401922E-05	5.680755E-11	9.763214	0.9567472	50.01455	16.1	-1	0	-1.085006E-14	-1	-1.173496	18.63896	-12.86437	0.5881668	-64.88281	2.500726	1.085006E-14	-1	-1
16.2	0.0001226569	92.16081	0.1810733	-1.375156E-06	0.007926648	0.03560146	-3.413566E-13	5.603729	-2.158594E-13	15.60343	0	4.986218E-12	0.0004902519	-1.338492E-12	-0.0004902519	-1.338492E-12	-4.986218E-12	-5.188748E-15	50.01456	-0.01049589	0	-3.352761E-07	-6.456321E-07	-4.044748E-21	-2.706296E-07	-6.752855E-07	15.41027	7.274963E-07	-7.105427E-12	1.67638E-05	2.72521E-05	-7.105427E-12	1.402259E-05	2.87588E-05	-7.04726E-12	9.763134	0.9579499	50.01456	16.2	-1	0	-7.745753E-13	-1	-1.169187	18.23403	-12.26483	0.5745706	-61.94709	2.556412	7.745753E-13	-1	-1
16.3	-0.00238931	92.20687	0.1852661	7.275957E-09	0.002729228	0.03522653	7.794809E-13	5.601624	-2.216824E-15	15.60215	0	3.80898E-12	-0.0009717988	1.451317E-13	0.0009717988	1.451317E-13	-3.80898E-12	1.064566E-15	50.01456	-0.01049177	-1.136868E-13	6.66827E-07	1.279201E-06	-1.136869E-13	5.387783E-07	1.338182E-06	15.41057	1.442571E-06	-1.136868E-10	7.45058E-06	1.308217E-05	-1.136868E-10	6.138034E-06	1.374696E-05	-1.138197E-10	9.763161	0.9575797	50.01456	16.3	-1	0	-3.430091E-13	-1	-1.173797	18.65357	-12.88504	0.5885369	-64.99711	2.49904	3.430091E-13	-1	-1
16.4	0.0001581351	92.26759	0.2145208	0	0.007840181	0.03558049	3.434179E-13	5.596924	-7.085711E-14	15.59682	0	3.337773E-12	0.0002562591	3.270899E-13	-0.0002562591	3.270899E-13	-3.337773E-12	-2.36578E-15	50.01455	-0.01048236	1.421085E-14	-1.788139E-07	-3.371679E-07	1.421085E-14	-1.450776E-07	-3.530001E-07	15.41081	3.816498E-07	5.32907E-12	-2.048909E-05	-3.52411E-05	5.32907E-12	-1.695436E-05	-3.707139E-05	5.270551E-12	9.763216	0.9567297	50.01455	16.4	-1	0	4.109957E-14	-1	-1.167013	18.23264	-12.24228	0.5747362	-61.81067	2.556384	-4.109957E-14	-1	-1
16.5	-0.00238305	92.18153	0.181756	-1.375156E-06	0.002610035	0.03520843	2.80291E-14	5.6026	2.584551E-15	15.60201	0	3.829209E-12	0.001020974	3.756312E-13	-0.001020974	3.756312E-13	-3.829209E-12	-3.334542E-15	50.01456	-0.01049361	0	-7.040799E-07	-1.343586E-06	3.392293E-22	-5.695451E-07	-1.405905E-06	15.41031	1.516888E-06	0	7.45058E-06	1.786611E-05	-3.580057E-21	5.670759E-06	1.850815E-05	-4.776132E-15	9.763144	0.9577475	50.01456	16.5	-1	0	-4.211406E-13	-1	-1.17367	18.67116	-12.90945	0.5890949	-65.11995	2.49654	4.211406E-13	-1	-1
16.6	0.0001640329	92.19721	0.1909127	1.382432E-06	0.007788524	0.03557518	-2.476795E-13	5.602142	-1.025098E-13	15.60277	0	-1.113366E-12	-0.001163948	-1.023073E-12	0.001163948	-1.023073E-12	1.113366E-12	3.932039E-16	50.01456	-0.01049273	7.105427E-15	8.009374E-07	1.531582E-06	7.105433E-15	6.475988E-07	1.602454E-06	15.41054	1.728364E-06	3.552713E-12	9.313225E-06	2.220986E-05	3.552713E-12	7.100615E-06	2.301294E-05	3.594918E-12	9.763153	0.9576759	50.01456	16.6	-1	0	1.10234E-13	-1	-1.165789	18.23024	-12.22305	0.5746949	-61.7099	2.557052	-1.10234E-13	-1	-1
16.7	-0.002374075	92.27914	0.2114028	0	0.00249741	0.03518966	1.004401E-13	5.596191	9.660496E-15	15.5961	0	2.900298E-12	0.0002570673	5.571981E-14	-0.0002570673	5.571981E-14	-2.900298E-12	-2.006433E-15	50.01455	-0.0104809	1.136868E-13	-1.788139E-07	-3.381865E-07	1.136868E-13	-1.449827E-07	-3.540121E-07	15.41087	3.8255E-07	0	-2.421439E-05	-4.84506E-05	4.213234E-20	-1.937422E-05	-5.058099E-05	-1.711503E-14	9.763226	0.9565911	50.01455	16.7	-1	0	-6.039938E-13	-1	-1.173437	18.68785	-12.93245	0.5896462	-65.2332	2.494072	6.039938E-13	-1	-1
16.8	0.000145881	92.18597	0.1923255	0	0.007786033	0.03556169	6.436777E-13	5.602203	1.147917E-13	15.60168	0	3.432818E-12	0.0009350239	1.250573E-12	-0.0009350239	1.250573E-12	-3.432818E-12	-7.858666E-16	50.01456	-0.01049286	2.131628E-14	-6.407499E-07	-1.231274E-06	2.131629E-14	-5.174911E-07	-1.287944E-06	15.41035	1.388019E-06	3.552713E-12	1.117587E-05	1.830267E-05	3.552713E-12	9.335763E-06	1.930625E-05	3.443031E-12	9.763154	0.9576825	50.01456	16.8	-1	0	-2.362491E-13	-1	-1.16484	18.23405	-12.21938	0.5748754	-61.68489	2.556396	2.362491E-13	-1	-1
16.9	-0.002356124	92.17258	0.1776265	0	0.002410219	0.03518664	1.327636E-12	5.603363	-8.157069E-16	15.60364	0	5.928856E-12	-0.0005261025	-1.037029E-13	0.0005261025	-1.037029E-13	-5.928856E-12	2.151471E-15	50.01456	-0.01049522	0	3.650784E-07	6.920163E-07	-6.843495E-21	2.957646E-07	7.243564E-07	15.41039	7.824122E-07	0	1.117587E-05	2.240267E-05	-2.067205E-19	8.935041E-06	2.338685E-05	-2.262277E-13	9.763134	0.9578852	50.01456	16.9	-1	0	1.022446E-12	-1	-1.173759	18.69969	-12.94885	0.5899047	-65.32865	2.492835	-1.022446E-12	-1	-1
17	0.0001094418	92.26407	0.2171416	0	0.00782262	0.0355517	4.964163E-13	5.596954	7.432854E-14	15.59739	0	5.265079E-12	-0.0007092588	-3.978811E-13	0.0007092588	-3.978811E-13	-5.265079E-12	-1.244539E-15	50.01455	-0.01048243	0	4.88013E-07	9.337164E-07	-4.630324E-21	3.946209E-07	9.76861E-07	15.4109	1.053557E-06	5.32907E-12	-2.235174E-05	-4.501271E-05	5.32907E-12	-1.785508E-05	-4.697808E-05	5.244481E-12	9.763214	0.9567248	50.01455	17	-1	0	-7.33672E-13	-1	-1.164278	18.23588	-12.21872	0.5749937	-61.67504	2.555849	7.33672E-13	-1	-1
17.1	-0.002334762	92.20628	0.1887623	0	0.002329205	0.03516995	1.311238E-13	5.601074	-1.341262E-14	15.60034	0	7.550697E-13	0.001322799	-3.828825E-13	-0.001322799	-3.828825E-13	-7.550697E-13	-3.42527E-15	50.01456	-0.01049058	0	-9.201467E-07	-1.740162E-06	1.299687E-21	-7.459113E-07	-1.821661E-06	15.4104	1.968459E-06	5.684342E-11	0	8.982169E-06	5.684342E-11	-8.766726E-07	8.939284E-06	5.682107E-11	9.763163	0.9574791	50.01456	17.1	-1	0	-8.846196E-13	-1	-1.17361	18.71389	-12.96843	0.5903516	-65.4276	2.490793	8.846196E-13	-1	-1
17.2	6.226863E-05	92.1761	0.1878207	-7.275957E-09	0.00788477	0.0355605	1.331732E-12	5.603149	6.472467E-14	15.60353	0	8.673574E-12	-0.0007275672	-6.29111E-14	0.0007275672	-6.29111E-14	-8.673574E-12	1.63695E-15	50.01456	-0.01049474	1.953993E-14	4.991889E-07	9.576834E-07	1.953992E-14	4.032978E-07	1.001847E-06	15.41043	1.079976E-06	8.881784E-13	1.303852E-05	2.494926E-05	8.881781E-13	1.054023E-05	2.61031E-05	6.612526E-13	9.76314	0.9578515	50.01456	17.2	-1	0	-3.417933E-13	-1	-1.164577	18.23426	-12.2163	0.5748315	-61.67474	2.556429	3.417933E-13	-1	-1
17.3	-0.002309253	92.27129	0.2085715	0	0.002260074	0.03515665	-4.194683E-13	5.596802	-2.804031E-14	15.59723	0	-3.659529E-12	-0.0007427236	-3.586182E-13	0.0007427236	-3.586182E-13	3.659529E-12	-5.888391E-16	50.01455	-0.01048203	0	5.103648E-07	9.775467E-07	3.499054E-21	4.125945E-07	1.022661E-06	15.41092	1.102756E-06	0	-2.235174E-05	-4.406683E-05	-1.529614E-19	-1.794748E-05	-4.603666E-05	7.147749E-14	9.763217	0.9566948	50.01455	17.3	-1	0	-3.500919E-15	-1	-1.173382	18.72481	-12.98379	0.5907323	-65.50107	2.489078	3.500919E-15	-1	-1
17.4	9.72264E-06	92.22169	0.2022656	0	0.007929068	0.03555595	1.58124E-13	5.600098	-2.383655E-14	15.59946	0	-9.900125E-13	0.00115124	-9.707643E-14	-0.00115124	-9.707643E-14	9.900125E-13	-1.372465E-15	50.01456	-0.01048866	1.287859E-14	-7.934868E-07	-1.514622E-06	1.287859E-14	-6.41896E-07	-1.584825E-06	15.41049	1.709883E-06	5.551115E-12	1.862645E-06	2.757588E-06	5.551115E-12	1.584657E-06	2.926192E-06	5.524171E-12	9.763182	0.9573076	50.01456	17.4	-1	0	-2.710257E-13	-1	-1.164458	18.2364	-12.21891	0.5749009	-61.68773	2.556026	2.710257E-13	-1	-1
17.5	-0.002274211	92.15222	0.1736916	-7.275957E-09	0.002216654	0.03515469	-7.17687E-13	5.604309	-4.423391E-14	15.60427	0	-4.700474E-12	1.748416E-05	-1.185423E-13	-1.748416E-05	-1.185423E-13	4.700474E-12	-2.553969E-15	50.01456	-0.01049706	0	-1.117587E-08	-2.285378E-08	-1.290075E-22	-8.890608E-09	-2.383595E-08	15.41027	2.544004E-08	2.842171E-11	1.67638E-05	2.711385E-05	2.842171E-11	1.40358E-05	2.862136E-05	2.8544E-11	9.763124	0.9580486	50.01456	17.5	-1	0	-1.497816E-12	-1	-1.17369	18.73516	-12.99762	0.5909184	-65.58642	2.48808	1.497816E-12	-1	-1
17.6	-4.815574E-05	92.24958	0.209338	7.275957E-09	0.007966519	0.0355601	-5.785974E-13	5.598511	3.455619E-14	15.59939	0	-4.313637E-12	-0.001600403	-4.228576E-13	0.001600403	-4.228576E-13	4.313637E-12	-4.321006E-15	50.01455	-0.01048546	1.776357E-15	1.106411E-06	2.106157E-06	1.776365E-15	8.956637E-07	2.204048E-06	15.41086	2.379084E-06	-3.996802E-12	-9.313225E-06	-2.255183E-05	-3.996802E-12	-7.068717E-06	-2.335282E-05	-3.898209E-12	9.763199	0.9570085	50.01455	17.6	-1	0	-7.54946E-13	-1	-1.164396	18.2324	-12.21386	0.5748016	-61.65935	2.556486	7.54946E-13	-1	-1
17.7	-0.002238809	92.23405	0.1972457	-1.375156E-06	0.002176082	0.03514217	4.567426E-13	5.599304	5.290638E-15	15.59855	0	4.851066E-12	0.001358959	4.755799E-13	-0.001358959	4.755799E-13	-4.851066E-12	-2.705855E-15	50.01455	-0.01048705	0	-9.350479E-07	-1.788496E-06	6.192377E-21	-7.560818E-07	-1.871195E-06	15.41053	2.018175E-06	-2.842171E-11	-1.862645E-06	-6.621121E-06	-2.842171E-11	-1.207731E-06	-6.771269E-06	-2.849954E-11	9.763192	0.957161	50.01455	17.7	-1	0	1.036734E-13	-1	-1.173511	18.74566	-13.01193	0.5912468	-65.65895	2.486521	-1.036734E-13	-1	-1
17.8	-0.0001106403	92.16663	0.1859488	0	0.007999026	0.03556319	1.017575E-12	5.603577	7.963806E-15	15.60367	0	1.852726E-12	-0.0002059003	1.817816E-13	0.0002059003	1.817816E-13	-1.852726E-12	1.46284E-15	50.01456	-0.01049563	1.065814E-14	1.452863E-07	2.706292E-07	1.065814E-14	1.181665E-07	2.835225E-07	15.41035	3.071617E-07	8.881783E-12	1.490116E-05	2.569504E-05	8.881783E-12	1.232096E-05	2.702728E-05	8.70839E-12	9.763134	0.957924	50.01456	17.8	-1	0	-8.015885E-13	-1	-1.164648	18.23315	-12.21562	0.5747528	-61.67603	2.556578	8.015885E-13	-1	-1
17.9	-0.002199944	92.25917	0.1971666	1.36788E-06	0.00215438	0.035143	-9.97065E-13	5.598969	-1.105039E-13	15.5996	0	-9.753089E-12	-0.001179342	-6.134443E-13	0.001179342	-6.134443E-13	9.753089E-12	-1.022428E-15	50.01455	-0.01048636	-5.684342E-14	8.08388E-07	1.552682E-06	-5.684341E-14	6.530443E-07	1.624145E-06	15.41079	1.750518E-06	0	0	7.708876E-06	1.779434E-21	-7.521145E-07	7.672099E-06	1.698999E-13	9.763198	0.9571179	50.01455	17.9	-1	0	-1.286753E-13	-1	-1.173749	18.75107	-13.01949	0.5913187	-65.70803	2.486052	1.286753E-13	-1	-1
18	-0.0001784553	92.25658	0.2121562	-1.36788E-06	0.008027762	0.03556348	7.619016E-13	5.597961	-4.057778E-15	15.59743	0	6.990543E-12	0.0009668843	-2.286895E-13	-0.0009668843	-2.286895E-13	-6.990543E-12	-6.344192E-17	50.01455	-0.01048438	0	-6.631017E-07	-1.272856E-06	7.034434E-21	-5.357755E-07	-1.331469E-06	15.41067	1.435223E-06	-7.105427E-12	-1.117587E-05	-1.819717E-05	-7.105427E-12	-9.347486E-06	-1.920056E-05	-7.235255E-12	9.763206	0.9569201	50.01455	18	-1	0	-7.978991E-13	-1	-1.16469	18.2334	-12.21815	0.5747827	-61.68642	2.55636	7.978991E-13	-1	-1
18.1	-0.002148941	92.1545	0.1748353	-7.275957E-09	0.002152785	0.03513341	-5.831001E-13	5.604095	-4.410903E-14	15.60377	0	-6.692576E-12	0.0005580383	2.870696E-14	-0.0005580383	2.870696E-14	6.692576E-12	-1.057125E-15	50.01456	-0.01049663	5.684342E-14	-3.837049E-07	-7.344643E-07	5.684342E-14	-3.101476E-07	-7.684242E-07	15.41024	8.286539E-07	5.684342E-11	1.67638E-05	2.853994E-05	5.684342E-11	1.389664E-05	3.004059E-05	5.694277E-11	9.763127	0.958016	50.01456	18.1	-1	0	6.514142E-13	-1	-1.173587	18.75863	-13.02945	0.5915429	-65.7599	2.48493	-6.514142E-13	-1	-1
18.2	-0.0002427526	92.23029	0.1987088	-7.275957E-09	0.008098624	0.03557996	4.726978E-13	5.600464	-1.755183E-13	15.60129	0	1.168214E-11	-0.00152878	1.14555E-12	0.00152878	1.14555E-12	-1.168214E-11	-3.480434E-15	50.01456	-0.01048943	1.421085E-14	1.054257E-06	2.011824E-06	1.421085E-14	8.528893E-07	2.105107E-06	15.41071	2.27132E-06	3.552713E-12	5.587935E-06	1.037188E-05	3.552713E-12	4.549062E-06	1.08677E-05	3.472166E-12	9.763178	0.9573764	50.01456	18.2	-1	0	3.781378E-14	-1	-1.165554	18.22792	-12.217	0.5745044	-61.69197	2.557427	-3.781378E-14	-1	-1
